account_id,hotel_name,country_code,city,website,phone,hotel_type_class,independent_chain_class,direct_booking_weakness,ota_dependency_signal_label,hotel_opening_hours,hotel_opening_hours_status,hotel_opening_hours_source_url,checkin_checkout_info,checkin_checkout_status,checkin_checkout_source_url,checkin_checkout_completeness,public_source_reachable,public_source_fetch_status,contact_status,factual_summary,rooms_range,room_count_value,room_count_status,business_interest_summary,why_commercially_interesting,property_positioning_summary,main_bottleneck_hypothesis,pain_point_hypothesis,best_entry_angle,recommended_hook,recommended_first_contact_route,likely_decision_maker_hypothesis,service_complexity_read,commercial_complexity_read,direct_booking_friction_hypothesis,contact_route_friction_hypothesis,commercial_verdict,give_first_insight,main_observed_issue,proof_snippet,primary_email_goal,confidence_reason,review_bucket,owner_gm_decision_cycle_signal,contact_discovery_likelihood,ota_visibility_signal,website_quality,chain_signal_confidence,contact_gap_reason,contact_gap_count,why_not_top_tier,rank_bucket,rank_bucket_reason,email_angle,cta_type,variant_id,test_batch,reply_outcome,review_flag,review_reason,active_icp_profile,source_file,ranking_score_final,priority_level_final,rank_bucket_final,ranking_refresh_reason,ranking_upside_reasons,ranking_downside_reasons,ranking_missingness_notes,decision_status,manual_review_needed,review_queue_reason_codes,artifact_scope
acc_d82119e8e88e,Nightelier Narrabeen,AU,Narrabeen,,+61 2 9970 5700,Preferred hotel,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: Nightelier Narrabeen | Mesto: Narrabeen | Kategória: Hotel | Priorita: Low (5.74) | Hodnotenie: 4.1/5 z 887 recenzií | Web: Verejne nepotvrdené | Telefón: +61 2 9970 5700 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_d8b3b2ae1818,Wallacia Hotel,AU,Wallacia,http://www.wallaciahotel.com.au/,+61 2 4773 8888,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Wallacia Hotel | Mesto: Wallacia | Kategória: Hotel | Priorita: Medium-High (7.65) | Hodnotenie: 3.9/5 z 801 recenzií | Web: http://www.wallaciahotel.com.au/ | Telefón: +61 2 4773 8888 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_de8718696d9d,Blacktown Tavern,AU,Blacktown,https://www.blacktowntavern.com.au/,+61 2 9622 0411,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Blacktown Tavern | Mesto: Blacktown | Kategória: Hotel | Priorita: Medium-High (7.65) | Hodnotenie: 4.1/5 z 615 recenzií | Web: https://www.blacktowntavern.com.au/ | Telefón: +61 2 9622 0411 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_e0a86a2b4d49,Nightcap at Colyton Hotel,AU,Colyton,,+61 2 9623 2266,Preferred hotel,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: Nightcap at Colyton Hotel | Mesto: Colyton | Kategória: Hotel | Priorita: Low (5.82) | Hodnotenie: 4.0/5 z 97 recenzií | Web: Verejne nepotvrdené | Telefón: +61 2 9623 2266 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_e3e1814d5b4c,Palm Beach Bed and Breakfast,AU,Palm Beach,http://www.palmbeachbandb.com.au/,+61 409 000 013,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Palm Beach Bed and Breakfast | Mesto: Palm Beach | Kategória: Bed & breakfast | Priorita: Low (6.03) | Hodnotenie: 4.9/5 z 131 recenzií | Web: http://www.palmbeachbandb.com.au/ | Telefón: +61 409 000 013 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_e6298bd0feb2,Astina Suites,AU,Penrith,https://astinasuites.com.au/penrith,+61 2 4731 1777,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Astina Suites | Mesto: Penrith | Kategória: Hotel | Priorita: Medium (7.44) | Hodnotenie: 4.6/5 z 212 recenzií | Web: https://astinasuites.com.au/penrith | Telefón: +61 2 4731 1777 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Weak,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_e893732ee4d6,The Ascot Motel,AU,Wahroonga,https://ascotmotel.com.au/home/,+61 2 9487 3355,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Ascot Motel | Mesto: Wahroonga | Kategória: Motel | Priorita: Low (6.05) | Hodnotenie: 3.5/5 z 328 recenzií | Web: https://ascotmotel.com.au/home/ | Telefón: +61 2 9487 3355 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Weak,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_ea167e4b5929,Silkari Mirage at Newport,AU,Newport,https://silkarihotels.com.au/silkari-mirage-at-newport/,+61 2 9997 7011,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Silkari Mirage at Newport | Mesto: Newport | Kategória: Hotel | Priorita: Medium-High (7.77) | Hodnotenie: 3.2/5 z 396 recenzií | Web: https://silkarihotels.com.au/silkari-mirage-at-newport/ | Telefón: +61 2 9997 7011 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Weak,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_ed7ca1394f41,Mullane's Hotel,AU,Baulkham Hills,https://mullanes.com.au/,+61 2 8884 2828,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Mullane's Hotel | Mesto: Baulkham Hills | Kategória: Restaurant | Priorita: Medium (6.68) | Hodnotenie: 4.4/5 z 202 recenzií | Web: https://mullanes.com.au/ | Telefón: +61 2 8884 2828 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_edda49a86c53,Mercure Sydney Rouse Hill,AU,Rouse Hill,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B326&merchantid=seo-maps-AU-B326&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+61 2 8806 3969,Preferred hotel,Chain candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Mercure Sydney Rouse Hill | Mesto: Rouse Hill | Kategória: Hotel | Priorita: Low (6.1) | Hodnotenie: 4.4/5 z 281 recenzií | Web: https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B326&merchantid=seo-maps-AU-B326&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps | Telefón: +61 2 8806 3969 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely layered decision_cycle,High,3.0,Weak,High,no_major_gap,0,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_ee0f95b7a919,Pullman Sydney Penrith,AU,Penrith,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=C0F1&merchantid=seo-maps-AU-C0F1&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+61 2 4725 6000,Preferred hotel,Chain candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Pullman Sydney Penrith | Mesto: Penrith | Kategória: Hotel | Priorita: Low (6.16) | Hodnotenie: 4.8/5 z 627 recenzií | Web: https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=C0F1&merchantid=seo-maps-AU-C0F1&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps | Telefón: +61 2 4725 6000 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely layered decision_cycle,High,3.0,Weak,High,no_major_gap,0,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f0cd815b5279,St Marys Hotel,AU,St Marys,http://stmarys-hotel.com.au/,+61 2 9623 5044,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: St Marys Hotel | Mesto: St Marys | Kategória: Hotel | Priorita: Medium-High (7.76) | Hodnotenie: 4.0/5 z 241 recenzií | Web: http://stmarys-hotel.com.au/ | Telefón: +61 2 9623 5044 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f435eb19e1d3,Hillside Hotel,AU,Castle Hill,http://hillsidehotel.com.au/,+61 2 9680 8788,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Hillside Hotel | Mesto: Castle Hill | Kategória: Restaurant | Priorita: Low (6.41) | Hodnotenie: 4.0/5 z 1794 recenzií | Web: http://hillsidehotel.com.au/ | Telefón: +61 2 9680 8788 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f4aa5c19fc8d,Jamison Hotel,AU,Penrith,https://www.jamisonhotel.com.au/,+61 2 4721 5764,Other lodging,Chain candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Jamison Hotel | Mesto: Penrith | Kategória: Pub | Priorita: Low (5.38) | Hodnotenie: 4.1/5 z 1135 recenzií | Web: https://www.jamisonhotel.com.au/ | Telefón: +61 2 4721 5764 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely layered decision_cycle,High,3.0,Strong,High,no_major_gap,0,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f68809b1efe2,"Kaban Power 39, 39 Weber Crescent Emerton",AU,Emerton,https://www.kabanpower.com/,+61 2 9091 3516,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,"Hotel: Kaban Power 39, 39 Weber Crescent Emerton | Mesto: Emerton | Kategória: Lodge | Priorita: Low (5.78) | Hodnotenie: 3.3/5 z 19 recenzií | Web: https://www.kabanpower.com/ | Telefón: +61 2 9091 3516 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené)",,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Basic,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f73d32cce994,Bella Vista Hotel,AU,Bella Vista,https://www.bellavistahotel.com.au/,+61 2 8884 2800,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Bella Vista Hotel | Mesto: Bella Vista | Kategória: Bar | Priorita: Medium (6.73) | Hodnotenie: 4.1/5 z 3389 recenzií | Web: https://www.bellavistahotel.com.au/ | Telefón: +61 2 8884 2800 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_f89af8b01963,Dee Why Hotel,AU,Dee Why,http://www.deewhyhotel.com.au/,+61 2 9982 1797,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Dee Why Hotel | Mesto: Dee Why | Kategória: Pub | Priorita: Medium (6.73) | Hodnotenie: 4.2/5 z 1386 recenzií | Web: http://www.deewhyhotel.com.au/ | Telefón: +61 2 9982 1797 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
